Baseline 100%T,,ExampleA,,ExampleB,,ExampleC,,ExampleD,,ExampleE,,ExampleF,,ExampleG,,ExampleH,,ExampleI,,ExampleJ,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
719.9852295,0.09150909632,719.9852295,-0.001467736438,719.9852295,0.0001639149996,719.9852295,-0.0009684007964,719.9852295,-0.000199327973,719.9852295,0.002303711837,719.9852295,0.001037401613,719.9852295,0.002154283691,719.9852295,0.002094116062,719.9852295,0.01185266022,719.9852295,-0.000769425591,
718.9838867,0.0914631784,718.9838867,-0.001469387556,718.9838867,0.0001104694747,718.9838867,-0.001164909801,718.9838867,-0.0002686649968,718.9838867,0.002781586722,718.9838867,0.00112231134,718.9838867,0.002113312483,718.9838867,0.001993490849,718.9838867,0.01204689872,718.9838867,-0.0008549480117,
717.9822388,0.09188575298,717.9822388,-0.001598876901,717.9822388,0.0001357931324,717.9822388,-0.001187782735,717.9822388,-8.381067892E-005,717.9822388,0.002792580985,717.9822388,0.001147226896,717.9822388,0.002248519333,717.9822388,0.001861379133,717.9822388,0.0119274985,717.9822388,-0.0008559297421,
717.0160522,0.09151922911,717.0160522,-0.00146618858,717.0160522,0.0005087759928,717.0160522,-0.000989682856,717.0160522,0.0004116265918,717.0160522,0.002889222,717.0160522,0.001698797336,717.0160522,0.002447698498,717.0160522,0.002370962175,717.0160522,0.01242277212,717.0160522,-0.0005687563098,
716.0136719,0.09191995114,716.0136719,-0.001319523901,716.0136719,0.0005728976685,716.0136719,-0.0007027528482,716.0136719,0.0004163164122,716.0136719,0.003224127926,716.0136719,0.001635678462,716.0136719,0.002776923357,716.0136719,0.002512445673,716.0136719,0.01247788779,716.0136719,-0.000865901995,
715.0109863,0.09266052395,715.0109863,-0.001620385912,715.0109863,0.0003177888575,715.0109863,-0.001076401328,715.0109863,-0.0001126928837,715.0109863,0.002874082187,715.0109863,0.00147806434,715.0109863,0.002810271224,715.0109863,0.002225595992,715.0109863,0.01258131862,715.0109863,-0.0007845676155,
714.0079346,0.09245543182,714.0079346,-0.00117616565,714.0079346,0.000716985669,714.0079346,-0.0006668797578,714.0079346,0.0003824782325,714.0079346,0.00359839038,714.0079346,0.001980852569,714.0079346,0.002694007708,714.0079346,0.002694867318,714.0079346,0.01301009208,714.0079346,-0.0004116506025,
713.0045776,0.09334612638,713.0045776,-0.001177611412,713.0045776,0.0004054081219,713.0045776,-0.0009176710155,713.0045776,0.0001493618329,713.0045776,0.003377055284,713.0045776,0.00161899731,713.0045776,0.002762647113,713.0045776,0.002599988133,713.0045776,0.01307240501,713.0045776,-0.0003654078755,
712.0008545,0.09361142665,712.0008545,-0.001244262792,712.0008545,0.0003325030848,712.0008545,-0.0004919170751,712.0008545,0.000319679908,712.0008545,0.003293425078,712.0008545,0.001869178377,712.0008545,0.002694658935,712.0008545,0.002796540968,712.0008545,0.01331235003,712.0008545,-0.0005401629605,
710.9968872,0.09404870123,710.9968872,-0.0009772339836,710.9968872,0.0008369486313,710.9968872,-0.0004274257808,710.9968872,0.000448809762,710.9968872,0.003615069436,710.9968872,0.001827896107,710.9968872,0.00295797037,710.9968872,0.002945382381,710.9968872,0.01349797752,710.9968872,-0.0006563343341,
709.9925537,0.09453513473,709.9925537,-0.001022533514,709.9925537,0.0007426299853,709.9925537,-0.0005312174326,709.9925537,0.0004180006217,709.9925537,0.003583617276,709.9925537,0.001990864286,709.9925537,0.003277749289,709.9925537,0.002939127386,709.9925537,0.01383560989,709.9925537,-0.0003236610501,
708.987793,0.09488524497,708.987793,-0.001093030325,708.987793,0.0008635596605,708.987793,-0.0004770234227,708.987793,0.000356544333,708.987793,0.003891137196,708.987793,0.002177801682,708.987793,0.003038147232,708.987793,0.002918460872,708.987793,0.01361041237,708.987793,-0.0004755236732,
707.9827881,0.0956364125,707.9827881,-0.001185201225,707.9827881,0.0008559081471,707.9827881,-0.0005795106408,707.9827881,0.0003108204692,707.9827881,0.003731840989,707.9827881,0.001837202464,707.9827881,0.00332488236,707.9827881,0.002932351315,707.9827881,0.01427391637,707.9827881,-0.0003123313072,
707.0133667,0.09578351676,707.0133667,-0.0007231692434,707.0133667,0.001397759421,707.0133667,1.560951932E-005,707.0133667,0.0009588125977,707.0133667,0.004361036234,707.0133667,0.00251817354,707.0133667,0.003684298368,707.0133667,0.003371889703,707.0133667,0.01499612164,707.0133667,0.0002362478263,
706.0076904,0.09625590593,706.0076904,-0.0006262992392,706.0076904,0.001346862409,706.0076904,-0.0001112436439,706.0076904,0.0008673465345,706.0076904,0.004223575816,706.0076904,0.002468629042,706.0076904,0.00367208058,706.0076904,0.003693879582,706.0076904,0.01493294258,706.0076904,0.0002521248534,
705.0015869,0.09695366025,705.0015869,-0.0008144367603,705.0015869,0.00109890243,705.0015869,-0.0003171943245,705.0015869,0.00102588092,705.0015869,0.004306679126,705.0015869,0.002840312431,705.0015869,0.003649734659,705.0015869,0.003527165623,705.0015869,0.01512014866,705.0015869,0.000171088177,
703.9953003,0.09719455242,703.9953003,-0.0003675804764,703.9953003,0.0016034859,703.9953003,-3.59282385E-005,703.9953003,0.001211235183,703.9953003,0.004309502896,703.9953003,0.002733184258,703.9953003,0.003974542953,703.9953003,0.00375267677,703.9953003,0.01552323904,703.9953003,0.0002847872383,
702.9885864,0.09802479297,702.9885864,-0.0005467297742,702.9885864,0.001252484857,702.9885864,5.462282934E-005,702.9885864,0.0006398027181,702.9885864,0.004209487233,702.9885864,0.002777887275,702.9885864,0.003950875252,702.9885864,0.003565321211,702.9885864,0.01534838323,702.9885864,0.000272250385,
702.0175171,0.09891203791,702.0175171,-0.001155409147,702.0175171,0.0007737992564,702.0175171,-0.0005848360015,702.0175171,0.0003765192523,702.0175171,0.004025958013,702.0175171,0.002314902144,702.0175171,0.003475183388,702.0175171,0.00330917933,702.0175171,0.01536632422,702.0175171,-0.0002159905707,
701.0101318,0.09900719672,701.0101318,-0.0009541949839,701.0101318,0.001061378047,701.0101318,-0.0002131962683,701.0101318,0.001037064241,701.0101318,0.004310888704,701.0101318,0.002626447007,701.0101318,0.004023659043,701.0101318,0.00376902218,701.0101318,0.01552181784,701.0101318,6.663559179E-005,
700.0025024,0.09954287112,700.0025024,-0.0008083391003,700.0025024,0.001514845411,700.0025024,-0.0002060551924,700.0025024,0.001041786745,700.0025024,0.004507825244,700.0025024,0.002812563907,700.0025024,0.004029380623,700.0025024,0.00389471557,700.0025024,0.01602362841,700.0025024,0.0002037185768,
698.9944458,0.09985944629,698.9944458,-0.0007362455362,698.9944458,0.001502480824,698.9944458,3.738094529E-005,698.9944458,0.001071057282,698.9944458,0.004752217792,698.9944458,0.003013983136,698.9944458,0.004353113472,698.9944458,0.003910361324,698.9944458,0.01624279842,698.9944458,0.0002977130061,
697.9862061,0.1002374813,697.9862061,-0.0002199232695,697.9862061,0.002036193153,697.9862061,0.0003562852507,697.9862061,0.001267075073,697.9862061,0.005231171381,697.9862061,0.003162377514,697.9862061,0.004833249841,697.9862061,0.004391943105,697.9862061,0.01675762981,697.9862061,0.0005909125321,
697.0135498,0.1012655422,697.0135498,-0.0005917123635,697.0135498,0.001377529697,697.0135498,4.706324034E-005,697.0135498,0.001257625176,697.0135498,0.004883222282,697.0135498,0.003087652614,697.0135498,0.004329922143,697.0135498,0.004250447266,697.0135498,0.01668324508,697.0135498,0.0002114103845,
696.0045776,0.1015114561,696.0045776,-0.0006377759273,696.0045776,0.00172899582,696.0045776,-0.000101047066,696.0045776,0.001139881788,696.0045776,0.00525988685,696.0045776,0.003099410562,696.0045776,0.004449841101,696.0045776,0.004420629703,696.0045776,0.01691389084,696.0045776,0.0003075046989,
694.9952393,0.1023798436,694.9952393,-0.0006611418794,694.9952393,0.001245968742,694.9952393,-0.0002011909091,694.9952393,0.001170352916,694.9952393,0.004859609529,694.9952393,0.003061191645,694.9952393,0.004519412294,694.9952393,0.004255858716,694.9952393,0.01680608653,694.9952393,-5.125391453E-006,
693.9855957,0.1026361957,693.9855957,-0.0005093958462,693.9855957,0.001871466171,693.9855957,0.0003821932478,693.9855957,0.001108374796,693.9855957,0.005255223252,693.9855957,0.003414806211,693.9855957,0.004790402483,693.9855957,0.004892803729,693.9855957,0.01748301089,693.9855957,0.0007407370722,
693.0117188,0.1029654369,693.0117188,-0.0001398134918,693.0117188,0.001881605363,693.0117188,0.0005147367483,693.0117188,0.001211157418,693.0117188,0.00548265595,693.0117188,0.003276080126,693.0117188,0.004896337632,693.0117188,0.004569191486,693.0117188,0.01790661737,693.0117188,0.001001672819,
692.0014038,0.103219375,692.0014038,-0.0002754428715,692.0014038,0.002113312483,692.0014038,0.0004768482468,692.0014038,0.001707555261,692.0014038,0.005728227086,692.0014038,0.00393313868,692.0014038,0.00521898875,692.0014038,0.004842176102,692.0014038,0.01834003441,692.0014038,0.001040671021,
690.9907837,0.1040598676,690.9907837,-0.0002110229107,690.9907837,0.001934489235,690.9907837,0.0001468759292,690.9907837,0.001320585259,690.9907837,0.005332077853,690.9907837,0.00348992669,690.9907837,0.005044879392,690.9907837,0.004959277809,690.9907837,0.01798827946,690.9907837,0.0002976612013,
690.0159912,0.1041597202,690.0159912,-0.0001932734012,690.0159912,0.00210800604,690.0159912,0.0006413322408,690.0159912,0.00187981152,690.0159912,0.005929875188,690.0159912,0.004157684278,690.0159912,0.005738745444,690.0159912,0.005330453161,690.0159912,0.01860160567,690.0159912,0.001248720568,
689.0047607,0.1043503582,689.0047607,0.0002972726361,689.0047607,0.002308682539,689.0047607,0.000760600029,689.0047607,0.002152254572,689.0047607,0.006253925618,689.0047607,0.003851150861,689.0047607,0.005722194444,689.0047607,0.005272385199,689.0047607,0.01902124844,689.0047607,0.001080736751,
687.9931641,0.10473793,687.9931641,5.845445048E-005,687.9931641,0.002291767159,687.9931641,0.0007840425824,687.9931641,0.002052656375,687.9931641,0.006453925744,687.9931641,0.004107717425,687.9931641,0.005973412655,687.9931641,0.005386563018,687.9931641,0.01943967305,687.9931641,0.001212429372,
687.0174561,0.1053944826,687.0174561,-0.0003310588654,687.0174561,0.002216567518,687.0174561,0.0008737791213,687.0174561,0.001990994206,687.0174561,0.005864328239,687.0174561,0.003940295894,687.0174561,0.005744175054,687.0174561,0.005570720416,687.0174561,0.01963722706,687.0174561,0.0009640271892,
686.005188,0.1056049094,686.005188,6.244144606E-005,686.005188,0.0023272119,686.005188,0.0007768333307,686.005188,0.001782614854,686.005188,0.006090426352,686.005188,0.004496369045,686.005188,0.00580508681,686.005188,0.005615847651,686.005188,0.01969161443,686.005188,0.001106506214,
684.9926758,0.1057917029,684.9926758,2.241782749E-005,684.9926758,0.002804643475,684.9926758,0.001200332888,684.9926758,0.002120778197,684.9926758,0.006366102491,684.9926758,0.004475052934,684.9926758,0.006054200698,684.9926758,0.005964069627,684.9926758,0.02036629803,684.9926758,0.001229847665,
684.0159912,0.1060363576,684.0159912,4.437081589E-005,684.0159912,0.002661554376,684.0159912,0.001481077285,684.0159912,0.002069015987,684.0159912,0.006794906221,684.0159912,0.00448012678,684.0159912,0.006069346797,684.0159912,0.006092001218,684.0159912,0.02046408132,684.0159912,0.001518871752,
683.0028076,0.1062379777,683.0028076,0.0004820052418,683.0028076,0.002978638746,683.0028076,0.00112506235,683.0028076,0.002166927094,683.0028076,0.00692239916,683.0028076,0.004949694965,683.0028076,0.006621215492,683.0028076,0.00620531803,683.0028076,0.02056636475,683.0028076,0.001385502052,
681.9892578,0.1065233797,681.9892578,0.0005226673675,681.9892578,0.002790887374,681.9892578,0.001161605818,681.9892578,0.002360707382,681.9892578,0.007035564631,681.9892578,0.004780142568,681.9892578,0.006449696142,681.9892578,0.006307107862,681.9892578,0.02107143216,681.9892578,0.001713142614,
681.0117188,0.1066429839,681.0117188,0.000320612482,681.0117188,0.002985988976,681.0117188,0.001189093455,681.0117188,0.002552855527,681.0117188,0.00708486978,681.0117188,0.004937703256,681.0117188,0.006674338132,681.0117188,0.006510969717,681.0117188,0.02125964686,681.0117188,0.00181575655,
679.9975586,0.1070781797,679.9975586,0.0002212260442,679.9975586,0.002777027432,679.9975586,0.001424274989,679.9975586,0.002316333586,679.9975586,0.007310999092,679.9975586,0.004965666682,679.9975586,0.006889391225,679.9975586,0.006622503512,679.9975586,0.0216389019,679.9975586,0.001929886988,
678.9830933,0.1075054631,678.9830933,0.0004832491686,678.9830933,0.002987839514,678.9830933,0.001330088475,678.9830933,0.002829265082,678.9830933,0.007448202465,678.9830933,0.005176862702,678.9830933,0.006993656512,678.9830933,0.006876110099,678.9830933,0.02200204134,678.9830933,0.001951208571,
678.0045776,0.1077283993,678.0045776,0.0005690355902,678.0045776,0.003138415283,678.0045776,0.001234208932,678.0045776,0.002073671669,678.0045776,0.007421448361,678.0045776,0.0052792239,678.0045776,0.006938075181,678.0045776,0.006899096072,678.0045776,0.02232452296,678.0045776,0.001620270428,
676.989502,0.1074522436,676.989502,0.0007900590426,676.989502,0.003658610396,676.989502,0.001806814573,676.989502,0.003173589939,676.989502,0.007940290496,676.989502,0.006012912374,676.989502,0.007760000415,676.989502,0.007303601597,676.989502,0.02295967378,676.989502,0.00230873446,
676.010376,0.1078944653,676.010376,0.0009964318015,676.010376,0.003897640854,676.010376,0.001859819284,676.010376,0.003089946928,676.010376,0.008087898605,676.010376,0.005882747471,676.010376,0.007851611823,676.010376,0.007575386669,676.010376,0.02320793085,676.010376,0.00224974216,
674.9946899,0.1082318649,674.9946899,0.001145072631,674.9946899,0.003621464595,674.9946899,0.00181528856,674.9946899,0.0028595943,674.9946899,0.008434493095,674.9946899,0.00609483663,674.9946899,0.007591165602,674.9946899,0.007516543847,674.9946899,0.0235414207,674.9946899,0.002077937359,
674.0149536,0.1085125655,674.0149536,0.0007815271383,674.0149536,0.003519441001,674.0149536,0.001851292327,674.0149536,0.002410734305,674.0149536,0.007962831296,674.0149536,0.006034566555,674.0149536,0.007753149141,674.0149536,0.007361230906,674.0149536,0.02345220558,674.0149536,0.00210475456,
672.9985962,0.1083542332,672.9985962,0.001024998724,672.9985962,0.003985410556,672.9985962,0.002141302684,672.9985962,0.003348880913,672.9985962,0.008504679427,672.9985962,0.006515384186,672.9985962,0.008161616512,672.9985962,0.007953920402,672.9985962,0.02448484674,672.9985962,0.002595613012,
671.9819946,0.1087937802,671.9819946,0.001265699044,671.9819946,0.003893592395,671.9819946,0.002157691633,671.9819946,0.003295746399,671.9819946,0.008736567572,671.9819946,0.006240112241,671.9819946,0.008256689645,671.9819946,0.008126641624,671.9819946,0.02425526455,671.9819946,0.002646213863,
671.0012817,0.1090330482,671.0012817,0.001381165348,671.0012817,0.004108919296,671.0012817,0.002052292228,671.0012817,0.003587401938,671.0012817,0.008638511412,671.0012817,0.006562764756,671.0012817,0.008452441543,671.0012817,0.008530681953,671.0012817,0.02442980185,671.0012817,0.002437155694,
669.9840698,0.1091956869,669.9840698,0.001301267883,669.9840698,0.004452456255,669.9840698,0.002391498536,669.9840698,0.00373314647,669.9840698,0.009103294462,669.9840698,0.006538351066,669.9840698,0.008855042048,669.9840698,0.008371206,669.9840698,0.02516529709,669.9840698,0.002777678892,
669.0028076,0.1092794389,669.0028076,0.001455103746,669.0028076,0.004341870546,669.0028076,0.002382596722,669.0028076,0.003539196448,669.0028076,0.00900935661,669.0028076,0.006497542374,669.0028076,0.008635818027,669.0028076,0.008442332037,669.0028076,0.02532258257,669.0028076,0.002771296073,
667.9848633,0.1088369489,667.9848633,0.001543108607,667.9848633,0.004426748957,667.9848633,0.002397381002,667.9848633,0.003858698765,667.9848633,0.009466812015,667.9848633,0.007069162093,667.9848633,0.009325901978,667.9848633,0.008783741854,667.9848633,0.02587615699,667.9848633,0.003117452376,
667.0030518,0.1088665128,667.0030518,0.001276109833,667.0030518,0.004472071305,667.0030518,0.002150199609,667.0030518,0.003881682176,667.0030518,0.009399512783,667.0030518,0.006777210627,667.0030518,0.009030923247,667.0030518,0.008810210973,667.0030518,0.02633344755,667.0030518,0.003103608266,
665.9845581,0.1085590273,665.9845581,0.001832835143,665.9845581,0.004752741195,665.9845581,0.002904336434,665.9845581,0.004062093329,665.9845581,0.009640877135,665.9845581,0.007467295043,665.9845581,0.009409908205,665.9845581,0.00939758122,665.9845581,0.02674851753,665.9845581,0.00330719701,
665.0021362,0.1086037308,665.0021362,0.002124341903,665.0021362,0.004749522079,665.0021362,0.002732845489,665.0021362,0.00402530469,665.0021362,0.009685980156,665.0021362,0.007338983938,665.0021362,0.009863972664,665.0021362,0.009042129852,665.0021362,0.02687415853,665.0021362,0.003008587519,
663.9829102,0.1080761254,663.9829102,0.002628295915,663.9829102,0.005413113628,663.9829102,0.003392056096,663.9829102,0.004540861584,663.9829102,0.01035822369,663.9829102,0.007809388451,663.9829102,0.009823380038,663.9829102,0.01009833626,663.9829102,0.02778222039,663.9829102,0.003828064539,
662.999939,0.1081752405,662.999939,0.002099604346,662.999939,0.005176077131,662.999939,0.003324569203,662.999939,0.004357715137,662.999939,0.01064113248,662.999939,0.007871196605,662.999939,0.009736592881,662.999939,0.009880787693,662.999939,0.02766848542,662.999939,0.003920809366,
662.0166016,0.1080071107,662.0166016,0.002132588066,662.0166016,0.005602841265,662.0166016,0.003054179251,662.0166016,0.004410273861,662.0166016,0.01048435364,662.0166016,0.007930034772,662.0166016,0.01038359478,662.0166016,0.01000137627,662.0166016,0.02803822234,662.0166016,0.003804953303,
660.996521,0.1077851281,660.996521,0.002535123844,660.996521,0.005614248104,660.996521,0.003347446211,660.996521,0.004829532932,660.996521,0.0106492769,660.996521,0.008260278031,660.996521,0.0106886737,660.996521,0.01039759349,660.996521,0.02874216065,660.996521,0.004083232488,
660.0126343,0.1079682112,660.0126343,0.002363258041,660.0126343,0.005670394748,660.0126343,0.003263326129,660.0126343,0.004549572244,660.0126343,0.01040692627,660.0126343,0.008133763447,660.0126343,0.0103794327,660.0126343,0.01023467444,660.0126343,0.02879208513,660.0126343,0.003832347458,
658.9920044,0.1078797579,658.9920044,0.002639494603,658.9920044,0.005930872634,658.9920044,0.003570358502,658.9920044,0.004927073605,658.9920044,0.01123696379,658.9920044,0.008616040461,658.9920044,0.01114976127,658.9920044,0.01073590107,658.9920044,0.02921889909,658.9920044,0.003911014181,
658.0074463,0.108020857,658.0074463,0.002647828776,658.0074463,0.005881041754,658.0074463,0.003589829197,658.0074463,0.005075730383,658.0074463,0.01133162342,658.0074463,0.008723493665,658.0074463,0.0113341473,658.0074463,0.01103408448,658.0074463,0.02953218482,658.0074463,0.00412561791,
656.9862671,0.1076722369,656.9862671,0.003081760602,656.9862671,0.006492549554,656.9862671,0.00417908933,656.9862671,0.005576646421,656.9862671,0.01168485917,656.9862671,0.009242069907,656.9862671,0.01172727533,656.9862671,0.01144036278,656.9862671,0.03041967377,656.9862671,0.004473718815,
656.0010986,0.1078107059,656.0010986,0.00318787992,656.0010986,0.006028241012,656.0010986,0.004085061606,656.0010986,0.00548653584,656.0010986,0.01175009366,656.0010986,0.00933248736,656.0010986,0.01170070842,656.0010986,0.0114501426,656.0010986,0.0308162719,656.0010986,0.00462559564,
655.015686,0.107799463,655.015686,0.003362081014,655.015686,0.006559978705,655.015686,0.004110461101,655.015686,0.00549065182,655.015686,0.01201129053,655.015686,0.009371553548,655.015686,0.01204508916,655.015686,0.01197581831,655.015686,0.03087791242,655.015686,0.004677401856,
653.9935303,0.1080459505,653.9935303,0.003025374375,653.9935303,0.006336394232,653.9935303,0.004058043007,653.9935303,0.005473559722,653.9935303,0.01194899715,653.9935303,0.009298132733,653.9935303,0.01185297873,653.9935303,0.01138221566,653.9935303,0.03098990768,653.9935303,0.004117046483,
653.0075684,0.1075826213,653.0075684,0.003627755446,653.0075684,0.006821832154,653.0075684,0.004597392865,653.0075684,0.006037427578,653.0075684,0.01233479939,653.0075684,0.009859444574,653.0075684,0.01247077528,653.0075684,0.0122070387,653.0075684,0.03194961324,653.0075684,0.005028302316,
651.9847412,0.1076042801,651.9847412,0.003842193168,651.9847412,0.00713799661,651.9847412,0.004548342898,651.9847412,0.006407581735,651.9847412,0.01260109153,651.9847412,0.01031989045,651.9847412,0.01247983333,651.9847412,0.0123272622,651.9847412,0.03245814517,651.9847412,0.005018927157,
